0<ml>Chart-5<ml>Chart-5<ml>mmm Chart5b / source / org / jfree / data / xy / XYSeries . java 	 2017 - 03 - 20 <nl> ppp Chart5b_Patch5 / source / org / jfree / data / xy / XYSeries . java 	 2017 - 04 - 11 <nl> / / new item . . . otherwise it will be just - 1 and we should just <nl> / / append the value to the list . . . <nl> if ( this . autoSort ) { <nl> - this . data . add ( - index - 1 , new XYDataItem ( x , y ) ) ; <nl> + this . data . add ( new org . jfree . data . xy . XYDataItem ( x , y ) ) ; <nl> } <nl> else { <nl> this . data . add ( new XYDataItem ( x , y ) ) ; <nl> 
1<ml>Math_11.src.patch<ml>Math_11.src.patch<ml>mmm a / src / main / java / org / apache / commons / math3 / distribution / MultivariateNormalDistribution . java <nl> ppp b / src / main / java / org / apache / commons / math3 / distribution / MultivariateNormalDistribution . java <nl> throw new DimensionMismatchException ( vals . length , dim ) ; <nl> } <nl> - return FastMath . pow ( 2 * FastMath . PI , - 0 . 5 * dim ) * <nl> + return FastMath . pow ( 2 * FastMath . PI , - dim / 2 ) * <nl> FastMath . pow ( covarianceMatrixDeterminant , - 0 . 5 ) * <nl> getExponentTerm ( vals ) ; <nl> } <nl> 
1<ml>Math_100.src.patch<ml>Math_100.src.patch<ml>mmm a / src / java / org / apache / commons / math / estimation / AbstractEstimator . java <nl> ppp b / src / java / org / apache / commons / math / estimation / AbstractEstimator . java <nl> / / compute transpose ( J ) . J , avoiding building big intermediate matrices <nl> final int rows = problem . getMeasurements ( ) . length ; <nl> - final int cols = problem . getUnboundParameters ( ) . length ; <nl> + final int cols = problem . getAllParameters ( ) . length ; <nl> final int max = cols * rows ; <nl> double [ ] [ ] jTj = new double [ cols ] [ cols ] ; <nl> for ( int i = 0 ; i < cols ; + + i ) { <nl> public double [ ] guessParametersErrors ( EstimationProblem problem ) <nl> throws EstimationException { <nl> int m = problem . getMeasurements ( ) . length ; <nl> - int p = problem . getUnboundParameters ( ) . length ; <nl> + int p = problem . getAllParameters ( ) . length ; <nl> if ( m < = p ) { <nl> throw new EstimationException ( " no degrees of freedom ( { 0 } measurements , { 1 } parameters ) " , <nl> new Object [ ] { new Integer ( m ) , new Integer ( p ) } ) ; <nl> } <nl> - double [ ] errors = new double [ problem . getUnboundParameters ( ) . length ] ; <nl> + double [ ] errors = new double [ problem . getAllParameters ( ) . length ] ; <nl> final double c = Math . sqrt ( getChiSquare ( problem ) / ( m - p ) ) ; <nl> double [ ] [ ] covar = getCovariances ( problem ) ; <nl> for ( int i = 0 ; i < errors . length ; + + i ) { <nl> 
1<ml>Math_74.src.patch<ml>Math_74.src.patch<ml>mmm a / src / main / java / org / apache / commons / math / ode / nonstiff / EmbeddedRungeKuttaIntegrator . java <nl> ppp b / src / main / java / org / apache / commons / math / ode / nonstiff / EmbeddedRungeKuttaIntegrator . java <nl> } <nl> if ( firstTime ) { <nl> - final double [ ] scale = new double [ y0 . length ] ; <nl> + final double [ ] scale ; <nl> if ( vecAbsoluteTolerance = = null ) { <nl> - for ( int i = 0 ; i < scale . length ; + + i ) { <nl> - scale [ i ] = scalAbsoluteTolerance + scalRelativeTolerance * Math . abs ( y [ i ] ) ; <nl> - } <nl> + scale = new double [ y0 . length ] ; <nl> + java . util . Arrays . fill ( scale , scalAbsoluteTolerance ) ; <nl> } else { <nl> - for ( int i = 0 ; i < scale . length ; + + i ) { <nl> - scale [ i ] = vecAbsoluteTolerance [ i ] + vecRelativeTolerance [ i ] * Math . abs ( y [ i ] ) ; <nl> - } <nl> + scale = vecAbsoluteTolerance ; <nl> } <nl> hNew = initializeStep ( equations , forward , getOrder ( ) , scale , <nl> stepStart , y , yDotK [ 0 ] , yTmp , yDotK [ 1 ] ) ; <nl> 
1<ml>Math_60.src.patch<ml>Math_60.src.patch<ml>mmm a / src / main / java / org / apache / commons / math / distribution / NormalDistributionImpl . java <nl> ppp b / src / main / java / org / apache / commons / math / distribution / NormalDistributionImpl . java <nl> * / <nl> public double cumulativeProbability ( double x ) throws MathException { <nl> final double dev = x - mean ; <nl> - if ( FastMath . abs ( dev ) > 40 * standardDeviation ) { <nl> - return dev < 0 ? 0 . 0d : 1 . 0d ; <nl> - } <nl> + try { <nl> return 0 . 5 * ( 1 . 0 + Erf . erf ( ( dev ) / <nl> ( standardDeviation * FastMath . sqrt ( 2 . 0 ) ) ) ) ; <nl> + } catch ( MaxIterationsExceededException ex ) { <nl> + if ( x < ( mean - 20 * standardDeviation ) ) { / / JDK 1 . 5 blows at 38 <nl> + return 0 ; <nl> + } else if ( x > ( mean + 20 * standardDeviation ) ) { <nl> + return 1 ; <nl> + } else { <nl> + throw ex ; <nl> + } <nl> + } <nl> } <nl> / * * <nl> 
1<ml>Math_41.src.patch<ml>Math_41.src.patch<ml>mmm a / src / main / java / org / apache / commons / math / stat / descriptive / moment / Variance . java <nl> ppp b / src / main / java / org / apache / commons / math / stat / descriptive / moment / Variance . java <nl> } <nl> double sumWts = 0 ; <nl> - for ( int i = begin ; i < begin + length ; i + + ) { <nl> + for ( int i = 0 ; i < weights . length ; i + + ) { <nl> sumWts + = weights [ i ] ; <nl> } <nl> 
1<ml>Math_88.src.patch<ml>Math_88.src.patch<ml>mmm a / src / java / org / apache / commons / math / optimization / linear / SimplexTableau . java <nl> ppp b / src / java / org / apache / commons / math / optimization / linear / SimplexTableau . java <nl> Integer basicRow = <nl> getBasicRow ( getNumObjectiveFunctions ( ) + getOriginalNumDecisionVariables ( ) ) ; <nl> double mostNegative = basicRow = = null ? 0 : getEntry ( basicRow , getRhsOffset ( ) ) ; <nl> - Set < Integer > basicRows = new HashSet < Integer > ( ) ; <nl> for ( int i = 0 ; i < coefficients . length ; i + + ) { <nl> basicRow = getBasicRow ( getNumObjectiveFunctions ( ) + i ) ; <nl> - if ( basicRows . contains ( basicRow ) ) { <nl> / / if multiple variables can take a given value <nl> / / then we choose the first and set the rest equal to 0 <nl> - coefficients [ i ] = 0 ; <nl> - } else { <nl> - basicRows . add ( basicRow ) ; <nl> coefficients [ i ] = <nl> ( basicRow = = null ? 0 : getEntry ( basicRow , getRhsOffset ( ) ) ) - <nl> ( restrictToNonNegative ? 0 : mostNegative ) ; <nl> + if ( basicRow ! = null ) { <nl> + for ( int j = getNumObjectiveFunctions ( ) ; j < getNumObjectiveFunctions ( ) + i ; j + + ) { <nl> + if ( tableau . getEntry ( basicRow , j ) = = 1 ) { <nl> + coefficients [ i ] = 0 ; <nl> + } <nl> + } <nl> } <nl> } <nl> return new RealPointValuePair ( coefficients , f . getValue ( coefficients ) ) ; <nl> 
1<ml>Math_55.src.patch<ml>Math_55.src.patch<ml>mmm a / src / main / java / org / apache / commons / math / geometry / Vector3D . java <nl> ppp b / src / main / java / org / apache / commons / math / geometry / Vector3D . java <nl> * / <nl> public static Vector3D crossProduct ( final Vector3D v1 , final Vector3D v2 ) { <nl> - final double n1 = v1 . getNormSq ( ) ; <nl> - final double n2 = v2 . getNormSq ( ) ; <nl> - if ( ( n1 * n2 ) < MathUtils . SAFE_MIN ) { <nl> - return ZERO ; <nl> - } <nl> / / rescale both vectors without losing precision , <nl> / / to ensure their norm are the same order of magnitude <nl> - final int deltaExp = ( FastMath . getExponent ( n1 ) - FastMath . getExponent ( n2 ) ) / 4 ; <nl> - final double x1 = FastMath . scalb ( v1 . x , - deltaExp ) ; <nl> - final double y1 = FastMath . scalb ( v1 . y , - deltaExp ) ; <nl> - final double z1 = FastMath . scalb ( v1 . z , - deltaExp ) ; <nl> - final double x2 = FastMath . scalb ( v2 . x , deltaExp ) ; <nl> - final double y2 = FastMath . scalb ( v2 . y , deltaExp ) ; <nl> - final double z2 = FastMath . scalb ( v2 . z , deltaExp ) ; <nl> / / we reduce cancellation errors by preconditioning , <nl> / / we replace v1 by v3 = v1 - rho v2 with rho chosen in order to compute <nl> / / available at http : / / www . cs . berkeley . edu / ~ wkahan / MathH110 / Cross . pdf <nl> / / compute rho as an 8 bits approximation of v1 . v2 / v2 . v2 <nl> - final double ratio = ( x1 * x2 + y1 * y2 + z1 * z2 ) / FastMath . scalb ( n2 , 2 * deltaExp ) ; <nl> - final double rho = FastMath . rint ( 256 * ratio ) / 256 ; <nl> - final double x3 = x1 - rho * x2 ; <nl> - final double y3 = y1 - rho * y2 ; <nl> - final double z3 = z1 - rho * z2 ; <nl> / / compute cross product from v3 and v2 instead of v1 and v2 <nl> - return new Vector3D ( y3 * z2 - z3 * y2 , z3 * x2 - x3 * z2 , x3 * y2 - y3 * x2 ) ; <nl> + return new Vector3D ( v1 . y * v2 . z - v1 . z * v2 . y , v1 . z * v2 . x - v1 . x * v2 . z , v1 . x * v2 . y - v1 . y * v2 . x ) ; <nl> } <nl> 
1<ml>Math_17.src.patch<ml>Math_17.src.patch<ml>mmm a / src / main / java / org / apache / commons / math3 / dfp / Dfp . java <nl> ppp b / src / main / java / org / apache / commons / math3 / dfp / Dfp . java <nl> * @ return product of this and x <nl> * / <nl> public Dfp multiply ( final int x ) { <nl> - if ( x > = 0 & & x < RADIX ) { <nl> return multiplyFast ( x ) ; <nl> - } else { <nl> - return multiply ( newInstance ( x ) ) ; <nl> - } <nl> } <nl> / * * Multiply this by a single digit 0 & lt ; = x & lt ; radix . <nl> 
1<ml>Math_106.src.patch<ml>Math_106.src.patch<ml>mmm a / src / java / org / apache / commons / math / fraction / ProperFractionFormat . java <nl> ppp b / src / java / org / apache / commons / math / fraction / ProperFractionFormat . java <nl> return null ; <nl> } <nl> - if ( num . intValue ( ) < 0 ) { <nl> / / minus signs should be leading , invalid expression <nl> - pos . setIndex ( initialIndex ) ; <nl> - return null ; <nl> - } <nl> / / parse ' / ' <nl> int startIndex = pos . getIndex ( ) ; <nl> return null ; <nl> } <nl> - if ( den . intValue ( ) < 0 ) { <nl> / / minus signs must be leading , invalid <nl> - pos . setIndex ( initialIndex ) ; <nl> - return null ; <nl> - } <nl> int w = whole . intValue ( ) ; <nl> int n = num . intValue ( ) ; <nl> 
1<ml>Math_36.src.patch<ml>Math_36.src.patch<ml>mmm a / src / main / java / org / apache / commons / math / fraction / BigFraction . java <nl> ppp b / src / main / java / org / apache / commons / math / fraction / BigFraction . java <nl> @ Override <nl> public double doubleValue ( ) { <nl> double result = numerator . doubleValue ( ) / denominator . doubleValue ( ) ; <nl> - if ( Double . isNaN ( result ) ) { <nl> / / Numerator and / or denominator must be out of range : <nl> / / Calculate how far to shift them to put them in range . <nl> - int shift = Math . max ( numerator . bitLength ( ) , <nl> - denominator . bitLength ( ) ) - Double . MAX_EXPONENT ; <nl> - result = numerator . shiftRight ( shift ) . doubleValue ( ) / <nl> - denominator . shiftRight ( shift ) . doubleValue ( ) ; <nl> - } <nl> return result ; <nl> } <nl> @ Override <nl> public float floatValue ( ) { <nl> float result = numerator . floatValue ( ) / denominator . floatValue ( ) ; <nl> - if ( Double . isNaN ( result ) ) { <nl> / / Numerator and / or denominator must be out of range : <nl> / / Calculate how far to shift them to put them in range . <nl> - int shift = Math . max ( numerator . bitLength ( ) , <nl> - denominator . bitLength ( ) ) - Float . MAX_EXPONENT ; <nl> - result = numerator . shiftRight ( shift ) . floatValue ( ) / <nl> - denominator . shiftRight ( shift ) . floatValue ( ) ; <nl> - } <nl> return result ; <nl> } <nl> 
1<ml>Math_85.src.patch<ml>Math_85.src.patch<ml>mmm a / src / java / org / apache / commons / math / analysis / solvers / UnivariateRealSolverUtils . java <nl> ppp b / src / java / org / apache / commons / math / analysis / solvers / UnivariateRealSolverUtils . java <nl> } while ( ( fa * fb > 0 . 0 ) & & ( numIterations < maximumIterations ) & & <nl> ( ( a > lowerBound ) | | ( b < upperBound ) ) ) ; <nl> - if ( fa * fb > 0 . 0 ) { <nl> + if ( fa * fb > = 0 . 0 ) { <nl> throw new ConvergenceException ( <nl> " number of iterations = { 0 } , maximum iterations = { 1 } , " + <nl> " initial = { 2 } , lower bound = { 3 } , upper bound = { 4 } , final a value = { 5 } , " + <nl> 
1<ml>Math_91.src.patch<ml>Math_91.src.patch<ml>mmm a / src / java / org / apache / commons / math / fraction / Fraction . java <nl> ppp b / src / java / org / apache / commons / math / fraction / Fraction . java <nl> * than < tt > object < / tt > , 0 if they are equal . <nl> * / <nl> public int compareTo ( Fraction object ) { <nl> - long nOd = ( ( long ) numerator ) * object . denominator ; <nl> - long dOn = ( ( long ) denominator ) * object . numerator ; <nl> + double nOd = doubleValue ( ) ; <nl> + double dOn = object . doubleValue ( ) ; <nl> return ( nOd < dOn ) ? - 1 : ( ( nOd > dOn ) ? + 1 : 0 ) ; <nl> } <nl> 
1<ml>Math_8.src.patch<ml>Math_8.src.patch<ml>mmm a / src / main / java / org / apache / commons / math3 / distribution / DiscreteDistribution . java <nl> ppp b / src / main / java / org / apache / commons / math3 / distribution / DiscreteDistribution . java <nl> * @ throws NotStrictlyPositiveException if { @ code sampleSize } is not <nl> * positive . <nl> * / <nl> - public Object [ ] sample ( int sampleSize ) throws NotStrictlyPositiveException { <nl> + public T [ ] sample ( int sampleSize ) throws NotStrictlyPositiveException { <nl> if ( sampleSize < = 0 ) { <nl> throw new NotStrictlyPositiveException ( LocalizedFormats . NUMBER_OF_SAMPLES , <nl> sampleSize ) ; <nl> } <nl> - final Object [ ] out = new Object [ sampleSize ] ; <nl> + final T [ ] out = ( T [ ] ) java . lang . reflect . Array . newInstance ( singletons . get ( 0 ) . getClass ( ) , sampleSize ) ; <nl> for ( int i = 0 ; i < sampleSize ; i + + ) { <nl> out [ i ] = sample ( ) ; <nl> 
1<ml>Math_22.src.patch<ml>Math_22.src.patch<ml>mmm a / src / main / java / org / apache / commons / math3 / distribution / FDistribution . java <nl> ppp b / src / main / java / org / apache / commons / math3 / distribution / FDistribution . java <nl> / * * { @ inheritDoc } * / <nl> public boolean isSupportLowerBoundInclusive ( ) { <nl> - return false ; <nl> + return true ; <nl> } <nl> / * * { @ inheritDoc } * / <nl> mmm a / src / main / java / org / apache / commons / math3 / distribution / UniformRealDistribution . java <nl> ppp b / src / main / java / org / apache / commons / math3 / distribution / UniformRealDistribution . java <nl> / * * { @ inheritDoc } * / <nl> public boolean isSupportUpperBoundInclusive ( ) { <nl> - return true ; <nl> + return false ; <nl> } <nl> / * * <nl> 
1<ml>Time_12.src.patch<ml>Time_12.src.patch<ml>mmm a / src / main / java / org / joda / time / LocalDate . java <nl> ppp b / src / main / java / org / joda / time / LocalDate . java <nl> if ( calendar = = null ) { <nl> throw new IllegalArgumentException ( " The calendar must not be null " ) ; <nl> } <nl> - int era = calendar . get ( Calendar . ERA ) ; <nl> int yearOfEra = calendar . get ( Calendar . YEAR ) ; <nl> return new LocalDate ( <nl> - ( era = = GregorianCalendar . AD ? yearOfEra : 1 - yearOfEra ) , <nl> + yearOfEra , <nl> calendar . get ( Calendar . MONTH ) + 1 , <nl> calendar . get ( Calendar . DAY_OF_MONTH ) <nl> ) ; <nl> if ( date = = null ) { <nl> throw new IllegalArgumentException ( " The date must not be null " ) ; <nl> } <nl> - if ( date . getTime ( ) < 0 ) { <nl> / / handle years in era BC <nl> - GregorianCalendar cal = new GregorianCalendar ( ) ; <nl> - cal . setTime ( date ) ; <nl> - return fromCalendarFields ( cal ) ; <nl> - } <nl> return new LocalDate ( <nl> date . getYear ( ) + 1900 , <nl> date . getMonth ( ) + 1 , <nl> mmm a / src / main / java / org / joda / time / LocalDateTime . java <nl> ppp b / src / main / java / org / joda / time / LocalDateTime . java <nl> if ( calendar = = null ) { <nl> throw new IllegalArgumentException ( " The calendar must not be null " ) ; <nl> } <nl> - int era = calendar . get ( Calendar . ERA ) ; <nl> int yearOfEra = calendar . get ( Calendar . YEAR ) ; <nl> return new LocalDateTime ( <nl> - ( era = = GregorianCalendar . AD ? yearOfEra : 1 - yearOfEra ) , <nl> + yearOfEra , <nl> calendar . get ( Calendar . MONTH ) + 1 , <nl> calendar . get ( Calendar . DAY_OF_MONTH ) , <nl> calendar . get ( Calendar . HOUR_OF_DAY ) , <nl> if ( date = = null ) { <nl> throw new IllegalArgumentException ( " The date must not be null " ) ; <nl> } <nl> - if ( date . getTime ( ) < 0 ) { <nl> / / handle years in era BC <nl> - GregorianCalendar cal = new GregorianCalendar ( ) ; <nl> - cal . setTime ( date ) ; <nl> - return fromCalendarFields ( cal ) ; <nl> - } <nl> return new LocalDateTime ( <nl> date . getYear ( ) + 1900 , <nl> date . getMonth ( ) + 1 , <nl> 
1<ml>Time_27.src.patch<ml>Time_27.src.patch<ml>mmm a / src / main / java / org / joda / time / format / PeriodFormatterBuilder . java <nl> ppp b / src / main / java / org / joda / time / format / PeriodFormatterBuilder . java <nl> int size = elementPairs . size ( ) ; <nl> if ( size > = 2 & & elementPairs . get ( 0 ) instanceof Separator ) { <nl> Separator sep = ( Separator ) elementPairs . get ( 0 ) ; <nl> - if ( sep . iAfterParser = = null & & sep . iAfterPrinter = = null ) { <nl> PeriodFormatter f = toFormatter ( elementPairs . subList ( 2 , size ) , notPrinter , notParser ) ; <nl> sep = sep . finish ( f . getPrinter ( ) , f . getParser ( ) ) ; <nl> return new PeriodFormatter ( sep , sep ) ; <nl> - } <nl> } <nl> Object [ ] comp = createComposite ( elementPairs ) ; <nl> if ( notPrinter ) { <nl> 
1<ml>Time_6.src.patch<ml>Time_6.src.patch<ml>mmm a / src / main / java / org / joda / time / chrono / GJChronology . java <nl> ppp b / src / main / java / org / joda / time / chrono / GJChronology . java <nl> cutoverInstant = DEFAULT_CUTOVER ; <nl> } else { <nl> cutoverInstant = gregorianCutover . toInstant ( ) ; <nl> - LocalDate cutoverDate = new LocalDate ( cutoverInstant . getMillis ( ) , GregorianChronology . getInstance ( zone ) ) ; <nl> - if ( cutoverDate . getYear ( ) < = 0 ) { <nl> - throw new IllegalArgumentException ( " Cutover too early . Must be on or after 0001 - 01 - 01 . " ) ; <nl> - } <nl> } <nl> GJChronology chrono ; <nl> if ( instant < iCutover ) { <nl> / / Only adjust if gap fully crossed . <nl> if ( instant + iGapDuration < iCutover ) { <nl> - if ( iConvertByWeekyear ) { <nl> - int wyear = iGregorianChronology . weekyear ( ) . get ( instant ) ; <nl> - if ( wyear < = 0 ) { <nl> - instant = iGregorianChronology . weekyear ( ) . add ( instant , - 1 ) ; <nl> - } <nl> - } else { <nl> - int year = iGregorianChronology . year ( ) . get ( instant ) ; <nl> - if ( year < = 0 ) { <nl> - instant = iGregorianChronology . year ( ) . add ( instant , - 1 ) ; <nl> - } <nl> - } <nl> instant = gregorianToJulian ( instant ) ; <nl> } <nl> } <nl> if ( instant < iCutover ) { <nl> / / Only adjust if gap fully crossed . <nl> if ( instant + iGapDuration < iCutover ) { <nl> - if ( iConvertByWeekyear ) { <nl> - int wyear = iGregorianChronology . weekyear ( ) . get ( instant ) ; <nl> - if ( wyear < = 0 ) { <nl> - instant = iGregorianChronology . weekyear ( ) . add ( instant , - 1 ) ; <nl> - } <nl> - } else { <nl> - int year = iGregorianChronology . year ( ) . get ( instant ) ; <nl> - if ( year < = 0 ) { <nl> - instant = iGregorianChronology . year ( ) . add ( instant , - 1 ) ; <nl> - } <nl> - } <nl> instant = gregorianToJulian ( instant ) ; <nl> } <nl> } <nl> 
1<ml>Time_21.src.patch<ml>Time_21.src.patch<ml>mmm a / src / main / java / org / joda / time / tz / DefaultNameProvider . java <nl> ppp b / src / main / java / org / joda / time / tz / DefaultNameProvider . java <nl> if ( byNameKeyCache = = null ) { <nl> byIdCache . put ( id , byNameKeyCache = createCache ( ) ) ; <nl> - String [ ] [ ] zoneStringsEn = DateTimeUtils . getDateFormatSymbols ( Locale . ENGLISH ) . getZoneStrings ( ) ; <nl> - String [ ] setEn = null ; <nl> - for ( String [ ] strings : zoneStringsEn ) { <nl> - if ( strings ! = null & & strings . length = = 5 & & id . equals ( strings [ 0 ] ) ) { <nl> - setEn = strings ; <nl> - break ; <nl> - } <nl> - } <nl> String [ ] [ ] zoneStringsLoc = DateTimeUtils . getDateFormatSymbols ( locale ) . getZoneStrings ( ) ; <nl> String [ ] setLoc = null ; <nl> for ( String [ ] strings : zoneStringsLoc ) { <nl> if ( strings ! = null & & strings . length = = 5 & & id . equals ( strings [ 0 ] ) ) { <nl> setLoc = strings ; <nl> - break ; <nl> - } <nl> - } <nl> - if ( setEn ! = null & & setLoc ! = null ) { <nl> - byNameKeyCache . put ( setEn [ 2 ] , new String [ ] { setLoc [ 2 ] , setLoc [ 1 ] } ) ; <nl> + byNameKeyCache . put ( setLoc [ 2 ] , new String [ ] { setLoc [ 2 ] , setLoc [ 1 ] } ) ; <nl> / / need to handle case where summer and winter have the same <nl> / / abbreviation , such as EST in Australia [ 1716305 ] <nl> / / we handle this by appending " - Summer " , cf ZoneInfoCompiler <nl> - if ( setEn [ 2 ] . equals ( setEn [ 4 ] ) ) { <nl> - byNameKeyCache . put ( setEn [ 4 ] + " - Summer " , new String [ ] { setLoc [ 4 ] , setLoc [ 3 ] } ) ; <nl> + if ( setLoc [ 2 ] . equals ( setLoc [ 4 ] ) ) { <nl> + byNameKeyCache . put ( setLoc [ 4 ] + " - Summer " , new String [ ] { setLoc [ 4 ] , setLoc [ 3 ] } ) ; <nl> } else { <nl> - byNameKeyCache . put ( setEn [ 4 ] , new String [ ] { setLoc [ 4 ] , setLoc [ 3 ] } ) ; <nl> + byNameKeyCache . put ( setLoc [ 4 ] , new String [ ] { setLoc [ 4 ] , setLoc [ 3 ] } ) ; <nl> + } <nl> + break ; <nl> } <nl> } <nl> } <nl> 
1<ml>Time_14.src.patch<ml>Time_14.src.patch<ml>mmm a / src / main / java / org / joda / time / chrono / BasicMonthOfYearDateTimeField . java <nl> ppp b / src / main / java / org / joda / time / chrono / BasicMonthOfYearDateTimeField . java <nl> if ( valueToAdd = = 0 ) { <nl> return values ; <nl> } <nl> - if ( partial . size ( ) > 0 & & partial . getFieldType ( 0 ) . equals ( DateTimeFieldType . monthOfYear ( ) ) & & fieldIndex = = 0 ) { <nl> / / month is largest field and being added to , such as month - day <nl> - int curMonth0 = partial . getValue ( 0 ) - 1 ; <nl> - int newMonth = ( ( curMonth0 + ( valueToAdd % 12 ) + 12 ) % 12 ) + 1 ; <nl> - return set ( partial , 0 , values , newMonth ) ; <nl> - } <nl> if ( DateTimeUtils . isContiguous ( partial ) ) { <nl> long instant = 0L ; <nl> for ( int i = 0 , isize = partial . size ( ) ; i < isize ; i + + ) { <nl> 
1<ml>Time_1.src.patch<ml>Time_1.src.patch<ml>mmm a / src / main / java / org / joda / time / Partial . java <nl> ppp b / src / main / java / org / joda / time / Partial . java <nl> DateTimeFieldType loopType = types [ i ] ; <nl> DurationField loopUnitField = loopType . getDurationType ( ) . getField ( iChronology ) ; <nl> if ( i > 0 ) { <nl> - if ( loopUnitField . isSupported ( ) = = false ) { <nl> - if ( lastUnitField . isSupported ( ) ) { <nl> - throw new IllegalArgumentException ( " Types array must be in order largest - smallest : " + <nl> - types [ i - 1 ] . getName ( ) + " < " + loopType . getName ( ) ) ; <nl> - } else { <nl> - throw new IllegalArgumentException ( " Types array must not contain duplicate unsupported : " + <nl> - types [ i - 1 ] . getName ( ) + " and " + loopType . getName ( ) ) ; <nl> - } <nl> - } <nl> int compare = lastUnitField . compareTo ( loopUnitField ) ; <nl> if ( compare < 0 ) { <nl> throw new IllegalArgumentException ( " Types array must be in order largest - smallest : " + <nl> types [ i - 1 ] . getName ( ) + " < " + loopType . getName ( ) ) ; <nl> - } else if ( compare = = 0 & & lastUnitField . equals ( loopUnitField ) ) { <nl> + } else if ( compare = = 0 ) { <nl> if ( types [ i - 1 ] . getRangeDurationType ( ) = = null ) { <nl> if ( loopType . getRangeDurationType ( ) = = null ) { <nl> throw new IllegalArgumentException ( " Types array must not contain duplicate : " + <nl> mmm a / src / main / java / org / joda / time / field / UnsupportedDurationField . java <nl> ppp b / src / main / java / org / joda / time / field / UnsupportedDurationField . java <nl> * @ return zero always <nl> * / <nl> public int compareTo ( DurationField durationField ) { <nl> + if ( durationField . isSupported ( ) ) { <nl> + return 1 ; <nl> + } <nl> return 0 ; <nl> } <nl> 
1<ml>Time_13.src.patch<ml>Time_13.src.patch<ml>mmm a / src / main / java / org / joda / time / format / PeriodFormatterBuilder . java <nl> ppp b / src / main / java / org / joda / time / format / PeriodFormatterBuilder . java <nl> if ( iFieldType > = SECONDS_MILLIS ) { <nl> / / valueLong contains the seconds and millis fields <nl> / / the minimum output is 0 . 000 , which is 4 or 5 digits with a negative <nl> - sum = ( valueLong < 0 ? Math . max ( sum , 5 ) : Math . max ( sum , 4 ) ) ; <nl> + sum = Math . max ( sum , 4 ) ; <nl> / / plus one for the decimal point <nl> sum + + ; <nl> if ( iFieldType = = SECONDS_OPTIONAL_MILLIS & & <nl> if ( iPrefix ! = null ) { <nl> iPrefix . printTo ( buf , value ) ; <nl> } <nl> - int bufLen = buf . length ( ) ; <nl> int minDigits = iMinPrintedDigits ; <nl> if ( minDigits < = 1 ) { <nl> FormatUtils . appendUnpaddedInteger ( buf , value ) ; <nl> if ( iFieldType > = SECONDS_MILLIS ) { <nl> int dp = ( int ) ( Math . abs ( valueLong ) % DateTimeConstants . MILLIS_PER_SECOND ) ; <nl> if ( iFieldType = = SECONDS_MILLIS | | dp > 0 ) { <nl> - if ( valueLong < 0 & & valueLong > - DateTimeConstants . MILLIS_PER_SECOND ) { <nl> - buf . insert ( bufLen , ' - ' ) ; <nl> - } <nl> buf . append ( ' . ' ) ; <nl> FormatUtils . appendPaddedInteger ( buf , dp , 3 ) ; <nl> } <nl> 
