0<ml>Chart-5<ml>Chart-5<ml>mmm Chart5b / source / org / jfree / data / xy / XYSeries . java 	 2017 - 03 - 20 <nl> ppp Chart5b_Patch5 / source / org / jfree / data / xy / XYSeries . java 	 2017 - 04 - 11 <nl> / / new item . . . otherwise it will be just - 1 and we should just <nl> / / append the value to the list . . . <nl> if ( this . autoSort ) { <nl> - this . data . add ( - index - 1 , new XYDataItem ( x , y ) ) ; <nl> + this . data . add ( new org . jfree . data . xy . XYDataItem ( x , y ) ) ; <nl> } <nl> else { <nl> this . data . add ( new XYDataItem ( x , y ) ) ; <nl> 
0<ml>Math-57<ml>Math-57<ml>mmm Math57b / src / main / java / org / apache / commons / math / stat / clustering / EuclideanIntegerPoint . java 	 2017 - 03 - 20 <nl> ppp Math57b_Patch48 / src / main / java / org / apache / commons / math / stat / clustering / EuclideanIntegerPoint . java 	 2017 - 04 - 11 <nl> } <nl> for ( int i = 0 ; i < point . length ; i + + ) { <nl> if ( point [ i ] ! = otherPoint [ i ] ) { <nl> + if ( ( 1 ) ! = ( org . apache . commons . math . stat . clustering . EuclideanIntegerPoint . this . point . length ) ) <nl> return false ; <nl> } <nl> } <nl> 
1<ml>Math-34<ml>Math-34<ml>mmm Math34b / src / main / java / org / apache / commons / math3 / genetics / ListPopulation . java 	 2017 - 08 - 23 <nl> ppp Math34b_PatchHDRepair4 / src / main / java / org / apache / commons / math3 / genetics / ListPopulation . java 	 2017 - 08 - 23 <nl> * @ return chromosome iterator <nl> * / <nl> public Iterator < Chromosome > iterator ( ) { <nl> - return chromosomes . iterator ( ) ; <nl> + return getChromosomes ( ) . iterator ( ) ; <nl> } <nl> } <nl> 
0<ml>Math-8<ml>Math-8<ml>mmm Math8b / src / main / java / org / apache / commons / math3 / distribution / DiscreteDistribution . java 	 2017 - 03 - 20 <nl> ppp Math8b_Patch30 / src / main / java / org / apache / commons / math3 / distribution / DiscreteDistribution . java 	 2017 - 04 - 11 <nl> final T [ ] out = ( T [ ] ) java . lang . reflect . Array . newInstance ( singletons . get ( 0 ) . getClass ( ) , sampleSize ) ; <nl> - for ( int i = 0 ; i < sampleSize ; i + + ) { <nl> - out [ i ] = sample ( ) ; <nl> - } <nl> return out ; <nl> 
0<ml>Chart-9<ml>Chart-9<ml>mmm Chart9b / source / org / jfree / data / time / TimeSeries . java 	 2017 - 05 - 03 <nl> ppp Chart9b_Patch88 / source / org / jfree / data / time / TimeSeries . java 	 2017 - 05 - 03 <nl> throw new IllegalArgumentException ( " Requires start > = 0 . " ) ; <nl> } <nl> if ( end < start ) { <nl> + if ( org . jfree . data . time . TimeSeries . this . data . size ( ) = = org . jfree . data . time . TimeSeries . this . range . length ( ) ) { <nl> throw new IllegalArgumentException ( " Requires start < = end . " ) ; <nl> } <nl> + } <nl> TimeSeries copy = ( TimeSeries ) super . clone ( ) ; <nl> copy . data = new java . util . ArrayList ( ) ; <nl> 
0<ml>Math-82<ml>Math-82<ml>mmm Math82b / src / main / java / org / apache / commons / math / optimization / linear / SimplexSolver . java 	 2017 - 03 - 21 <nl> ppp Math82b_Patch67 / src / main / java / org / apache / commons / math / optimization / linear / SimplexSolver . java 	 2017 - 04 - 11 <nl> Integer minPos = null ; <nl> for ( int i = tableau . getNumObjectiveFunctions ( ) ; i < tableau . getWidth ( ) - 1 ; i + + ) { <nl> if ( MathUtils . compareTo ( tableau . getEntry ( 0 , i ) , minValue , epsilon ) < 0 ) { <nl> + if ( ( 0 ) ! = ( minValue ) ) <nl> minValue = tableau . getEntry ( 0 , i ) ; <nl> minPos = i ; <nl> } <nl> 
1<ml>Lang-58<ml>Lang-58<ml>mmm Lang58b / src / java / org / apache / commons / lang / math / NumberUtils . java 	 2017 - 03 - 20 <nl> ppp Lang58b_Patch26 / src / java / org / apache / commons / lang / math / NumberUtils . java 	 2017 - 04 - 11 <nl> return createBigInteger ( numeric ) ; <nl> } <nl> + if ( - 1 < expPos ) <nl> throw new NumberFormatException ( str + " is not a valid number . " ) ; <nl> case ' f ' : <nl> case ' F ' : <nl> 
0<ml>Math-81<ml>Math-81<ml>mmm Math81b / src / main / java / org / apache / commons / math / linear / EigenDecompositionImpl . java 	 2017 - 05 - 03 <nl> ppp Math81b_Patch173 / src / main / java / org / apache / commons / math / linear / EigenDecompositionImpl . java 	 2017 - 05 - 03 <nl> break ; <nl> case 1 : / / one eigenvalue just deflated . use dMin1 , dN1 for dMin and dN . <nl> - if ( dMin1 = = dN1 & & dMin2 = = dN2 ) { <nl> + if ( org . apache . commons . math . linear . EigenDecompositionImpl . this . main ! = null ) { <nl> / / cases 7 and 8 . <nl> tType = - 7 ; <nl> 
0<ml>Math-49<ml>Math-49<ml>mmm Math49b / src / main / java / org / apache / commons / math / linear / OpenMapRealVector . java 	 2017 - 05 - 03 <nl> ppp Math49b_Patch165 / src / main / java / org / apache / commons / math / linear / OpenMapRealVector . java 	 2017 - 05 - 03 <nl> if ( ! isDefaultValue ( value ) ) { <nl> entries . put ( index , value ) ; <nl> } else if ( entries . containsKey ( index ) ) { <nl> + if ( org . apache . commons . math . linear . OpenMapRealVector . DEFAULT_ZERO_TOLERANCE = = org . apache . commons . math . linear . OpenMapRealVector . this . epsilon ) { <nl> entries . remove ( index ) ; <nl> } <nl> } <nl> + } <nl> / * * { @ inheritDoc } * / <nl> @ Override <nl> 
1<ml>Math-70<ml>Math-70<ml>mmm Math70b / src / main / java / org / apache / commons / math / analysis / solvers / BisectionSolver . java 	 2017 - 08 - 23 <nl> ppp Math70b_PatchHDRepair7 / src / main / java / org / apache / commons / math / analysis / solvers / BisectionSolver . java 	 2017 - 08 - 23 <nl> / * * { @ inheritDoc } * / <nl> public double solve ( final UnivariateRealFunction f , double min , double max , double initial ) <nl> throws MaxIterationsExceededException , FunctionEvaluationException { <nl> - return solve ( min , max ) ; <nl> + return solve ( f , min , max ) ; <nl> } <nl> / * * { @ inheritDoc } * / <nl> 
0<ml>Time-11<ml>Time-11<ml>mmm Time11b / src / main / java / org / joda / time / tz / DateTimeZoneBuilder . java 	 2017 - 03 - 21 <nl> ppp Time11b_Patch84 / src / main / java / org / joda / time / tz / DateTimeZoneBuilder . java 	 2017 - 04 - 11 <nl> millis = next . getMillis ( ) ; <nl> saveMillis = next . getSaveMillis ( ) ; <nl> if ( tailZone = = null & & i = = ruleSetCount - 1 ) { <nl> + if ( ! ( ( ruleSetCount < = 1 ) & & ( ( tailZone ! = null ) | | ( outputID ) ) ) ) <nl> tailZone = rs . buildTailZone ( id ) ; <nl> / / If tailZone is not null , don ' t break out of main loop until <nl> / / at least one more transition is calculated . This ensures a <nl> 
0<ml>Chart-25<ml>Chart-25<ml>mmm Chart25b / source / org / jfree / chart / renderer / category / StatisticalBarRenderer . java 	 2017 - 05 - 03 <nl> ppp Chart25b_Patch92 / source / org / jfree / chart / renderer / category / StatisticalBarRenderer . java 	 2017 - 05 - 03 <nl> StatisticalCategoryDataset statData = ( StatisticalCategoryDataset ) data ; <nl> PlotOrientation orientation = plot . getOrientation ( ) ; <nl> + if ( 0 = = 1 ) { <nl> if ( orientation = = PlotOrientation . HORIZONTAL ) { <nl> drawHorizontalItem ( g2 , state , dataArea , plot , domainAxis , <nl> rangeAxis , statData , row , column ) ; <nl> statData , row , column ) ; <nl> } <nl> } <nl> + } <nl> / * * <nl> * Draws an item for a plot with a horizontal orientation . <nl> 
0<ml>Lang-58<ml>Lang-58<ml>mmm Lang58b / src / java / org / apache / commons / lang / math / NumberUtils . java 	 2017 - 05 - 03 <nl> ppp Lang58b_Patch153 / src / java / org / apache / commons / lang / math / NumberUtils . java 	 2017 - 05 - 03 <nl> switch ( lastChar ) { <nl> case ' l ' : <nl> case ' L ' : <nl> - if ( dec = = null <nl> - & & exp = = null <nl> - & & isDigits ( numeric . substring ( 1 ) ) <nl> - & & ( numeric . charAt ( 0 ) = = ' - ' | | Character . isDigit ( numeric . charAt ( 0 ) ) ) ) { <nl> + if ( ( ( dec = = null ) & & ( exp = = null ) ) ) { <nl> try { <nl> return createLong ( numeric ) ; <nl> } catch ( NumberFormatException nfe ) { <nl> 
0<ml>Math-73<ml>Math-73<ml>mmm Math73b / src / main / java / org / apache / commons / math / analysis / solvers / BrentSolver . java 	 2017 - 05 - 09 <nl> ppp Math73b_Patch201 / src / main / java / org / apache / commons / math / analysis / solvers / BrentSolver . java 	 2017 - 05 - 09 <nl> } <nl> + if ( initial > ( double ) 0 . 0 ) { throw new IllegalArgumentException ( ) ; } <nl> / / full Brent algorithm starting with provided initial guess <nl> return solve ( f , min , yMin , max , yMax , initial , yInitial ) ; <nl> 
1<ml>Math-70<ml>Math-70<ml>mmm Math70b / src / main / java / org / apache / commons / math / analysis / solvers / BisectionSolver . java 	 2017 - 03 - 20 <nl> ppp Math70b_Patch51 / src / main / java / org / apache / commons / math / analysis / solvers / BisectionSolver . java 	 2017 - 04 - 11 <nl> / * * { @ inheritDoc } * / <nl> public double solve ( final UnivariateRealFunction f , double min , double max , double initial ) <nl> throws MaxIterationsExceededException , FunctionEvaluationException { <nl> - return solve ( min , max ) ; <nl> + return solve ( f , min , max ) ; <nl> } <nl> / * * { @ inheritDoc } * / <nl> 
0<ml>Time-18<ml>Time-18<ml>mmm Time18b / src / main / java / org / joda / time / chrono / BasicChronology . java 	 2017 - 05 - 03 <nl> ppp Time18b_Patch186 / src / main / java / org / joda / time / chrono / BasicChronology . java 	 2017 - 05 - 03 <nl> long getDateMidnightMillis ( int year , int monthOfYear , int dayOfMonth ) { <nl> FieldUtils . verifyValueBounds ( DateTimeFieldType . year ( ) , year , getMinYear ( ) , getMaxYear ( ) ) ; <nl> FieldUtils . verifyValueBounds ( DateTimeFieldType . monthOfYear ( ) , monthOfYear , 1 , getMaxMonth ( year ) ) ; <nl> + if ( ( ! ( 10 = = monthOfYear ) ) & & ( ( ( 31 ) - ( 2 ) ) ! = ( dayOfMonth ) ) ) { <nl> FieldUtils . verifyValueBounds ( DateTimeFieldType . dayOfMonth ( ) , dayOfMonth , 1 , getDaysInYearMonth ( year , monthOfYear ) ) ; <nl> + } <nl> return getYearMonthDayMillis ( year , monthOfYear , dayOfMonth ) ; <nl> } <nl> 
0<ml>Chart-13<ml>Chart-13<ml>mmm Chart13b / source / org / jfree / chart / block / BorderArrangement . java 	 2017 - 03 - 20 <nl> ppp Chart13b_Patch10 / source / org / jfree / chart / block / BorderArrangement . java 	 2017 - 04 - 11 <nl> h [ 1 ] = size . height ; <nl> } <nl> h [ 2 ] = constraint . getHeight ( ) - h [ 1 ] - h [ 0 ] ; <nl> - if ( this . leftBlock ! = null ) { <nl> - RectangleConstraint c3 = new RectangleConstraint ( 0 . 0 , <nl> - new Range ( 0 . 0 , constraint . getWidth ( ) ) , <nl> - LengthConstraintType . RANGE , h [ 2 ] , null , <nl> - LengthConstraintType . FIXED ) ; <nl> - Size2D size = this . leftBlock . arrange ( g2 , c3 ) ; <nl> - w [ 2 ] = size . width ; <nl> - } <nl> h [ 3 ] = h [ 2 ] ; <nl> if ( this . rightBlock ! = null ) { <nl> RectangleConstraint c4 = new RectangleConstraint ( 0 . 0 , <nl> 
0<ml>Math-69<ml>Math-69<ml>mmm Math69b / src / main / java / org / apache / commons / math / stat / correlation / PearsonsCorrelation . java 	 2017 - 05 - 03 <nl> ppp Math69b_Patch169 / src / main / java / org / apache / commons / math / stat / correlation / PearsonsCorrelation . java 	 2017 - 05 - 03 <nl> for ( int j = 0 ; j < i ; j + + ) { <nl> double corr = correlation ( matrix . getColumn ( i ) , matrix . getColumn ( j ) ) ; <nl> outMatrix . setEntry ( i , j , corr ) ; <nl> + if ( 2 < nVars ) { <nl> outMatrix . setEntry ( j , i , corr ) ; <nl> } <nl> + } <nl> outMatrix . setEntry ( i , i , 1d ) ; <nl> } <nl> return outMatrix ; <nl> 
0<ml>Chart-1<ml>Chart-1<ml>mmm Chart1b / source / org / jfree / chart / renderer / category / AbstractCategoryItemRenderer . java 	 2017 - 04 - 11 <nl> ppp Chart1b_Patch1 / source / org / jfree / chart / renderer / category / AbstractCategoryItemRenderer . java 	 2017 - 04 - 11 <nl> } <nl> int index = this . plot . getIndexOf ( this ) ; <nl> CategoryDataset dataset = this . plot . getDataset ( index ) ; <nl> - if ( dataset ! = null ) { <nl> - return result ; <nl> - } <nl> int seriesCount = dataset . getRowCount ( ) ; <nl> if ( plot . getRowRenderingOrder ( ) . equals ( SortOrder . ASCENDING ) ) { <nl> for ( int i = 0 ; i < seriesCount ; i + + ) { <nl> 
1<ml>Math-53<ml>Math-53<ml>mmm Math53b / src / main / java / org / apache / commons / math / complex / Complex . java 	 2017 - 03 - 20 <nl> ppp Math53b_Patch47 / src / main / java / org / apache / commons / math / complex / Complex . java 	 2017 - 04 - 11 <nl> public Complex add ( Complex rhs ) <nl> throws NullArgumentException { <nl> MathUtils . checkNotNull ( rhs ) ; <nl> + if ( ( isNaN ) | | ( rhs . isNaN ) ) { <nl> + return org . apache . commons . math . complex . Complex . NaN ; <nl> + } <nl> return createComplex ( real + rhs . getReal ( ) , <nl> imaginary + rhs . getImaginary ( ) ) ; <nl> } <nl> 
1<ml>Math-50<ml>Math-50<ml>mmm Math50b / src / main / java / org / apache / commons / math / analysis / solvers / BaseSecantSolver . java 	 2017 - 03 - 20 <nl> ppp Math50b_Patch46 / src / main / java / org / apache / commons / math / analysis / solvers / BaseSecantSolver . java 	 2017 - 04 - 11 <nl> break ; <nl> case REGULA_FALSI : <nl> / / Nothing . <nl> + if ( ! ( ( x = = 1 ) | | ( ( 1 < x ) & & ( inverted ) ) ) ) <nl> if ( x = = x1 ) { <nl> x0 = 0 . 5 * ( x0 + x1 - FastMath . max ( rtol * FastMath . abs ( x1 ) , atol ) ) ; <nl> f0 = computeObjectiveValue ( x0 ) ; <nl> 
0<ml>Time-19<ml>Time-19<ml>mmm Time19b / src / main / java / org / joda / time / DateTimeZone . java 	 2017 - 05 - 03 <nl> ppp Time19b_Patch187 / src / main / java / org / joda / time / DateTimeZone . java 	 2017 - 05 - 03 <nl> return offsetLocal ; <nl> } <nl> } <nl> - } else if ( offsetLocal > 0 ) { <nl> + } else if ( org . joda . time . DateTimeZone . this . iID ! = null ) { <nl> long prev = previousTransition ( instantAdjusted ) ; <nl> if ( prev < instantAdjusted ) { <nl> int offsetPrev = getOffset ( prev ) ; <nl> 
0<ml>Chart-13<ml>Chart-13<ml>mmm Chart13b / source / org / jfree / chart / block / BorderArrangement . java 	 2017 - 05 - 01 <nl> ppp Chart13b_Patch11 / source / org / jfree / chart / block / BorderArrangement . java 	 2017 - 05 - 02 <nl> w [ 2 ] = size . width ; <nl> } <nl> h [ 3 ] = h [ 2 ] ; <nl> - if ( this . rightBlock ! = null ) { <nl> + if ( null ! = null ) { <nl> RectangleConstraint c4 = new RectangleConstraint ( 0 . 0 , <nl> new Range ( 0 . 0 , constraint . getWidth ( ) - w [ 2 ] ) , <nl> LengthConstraintType . RANGE , h [ 2 ] , null , <nl> 
0<ml>Math-58<ml>Math-58<ml>mmm Math58b / src / main / java / org / apache / commons / math / analysis / function / Gaussian . java 	 2017 - 05 - 03 <nl> ppp Math58b_Patch168 / src / main / java / org / apache / commons / math / analysis / function / Gaussian . java 	 2017 - 05 - 03 <nl> if ( param . length ! = 3 ) { <nl> throw new DimensionMismatchException ( param . length , 3 ) ; <nl> } <nl> + if ( ( param [ 2 ] ) = = 0 ) { <nl> if ( param [ 2 ] < = 0 ) { <nl> throw new NotStrictlyPositiveException ( param [ 2 ] ) ; <nl> } <nl> } <nl> } <nl> + } <nl> / * * <nl> * @ param xMinusMean { @ code x - mean } . <nl> 
1<ml>Lang-24<ml>Lang-24<ml>mmm Lang24b / src / main / java / org / apache / commons / lang3 / math / NumberUtils . java 	 2017 - 05 - 09 <nl> ppp Lang24b_Patch191 / src / main / java / org / apache / commons / lang3 / math / NumberUtils . java 	 2017 - 05 - 09 <nl> } <nl> if ( chars [ i ] = = ' l ' <nl> | | chars [ i ] = = ' L ' ) { <nl> + if ( hasDecPoint = = true ) { return false ; } <nl> / / not allowing L with an exponent or decimal point <nl> return foundDigit & & ! hasExp ; <nl> } <nl> 
0<ml>Lang-53<ml>Lang-53<ml>mmm Lang53b / src / java / org / apache / commons / lang / time / DateUtils . java 	 2017 - 05 - 03 <nl> ppp Lang53b_Patch152 / src / java / org / apache / commons / lang / time / DateUtils . java 	 2017 - 05 - 03 <nl> / / reset time <nl> if ( date . getTime ( ) ! = time ) { <nl> date . setTime ( time ) ; <nl> + if ( org . apache . commons . lang . time . DateUtils . RANGE_WEEK_CENTER = = millisecs ) { <nl> val . setTime ( date ) ; <nl> } <nl> + } <nl> / / - - - - - - - - - - - - - - - - - Fix for LANG - 59 - - - - - - - - - - - - - - - - - - - - - - - END - - - - - - - - - - - - - - - - <nl> boolean roundUp = false ; <nl> 
0<ml>Chart-26<ml>Chart-26<ml>mmm Chart26b / source / org / jfree / chart / plot / CategoryPlot . java 	 2017 - 05 - 03 <nl> ppp Chart26b_Patch93 / source / org / jfree / chart / plot / CategoryPlot . java 	 2017 - 05 - 03 <nl> / / if the plot area is too small , just return . . . <nl> boolean b1 = ( area . getWidth ( ) < = MINIMUM_WIDTH_TO_DRAW ) ; <nl> boolean b2 = ( area . getHeight ( ) < = MINIMUM_HEIGHT_TO_DRAW ) ; <nl> - if ( b1 | | b2 ) { <nl> + if ( org . jfree . chart . plot . CategoryPlot . DEFAULT_CROSSHAIR_STROKE ! = null ) { <nl> return ; <nl> } <nl> 
0<ml>Math-53<ml>Math-53<ml>mmm Math53b / src / main / java / org / apache / commons / math / complex / Complex . java 	 2017 - 08 - 23 <nl> ppp Math53b_PatchHDRepair6 / src / main / java / org / apache / commons / math / complex / Complex . java 	 2017 - 08 - 23 <nl> public Complex add ( Complex rhs ) <nl> throws NullArgumentException { <nl> MathUtils . checkNotNull ( rhs ) ; <nl> - return createComplex ( real + rhs . getReal ( ) , <nl> + return createComplex ( real + rhs . getArgument ( ) , <nl> imaginary + rhs . getImaginary ( ) ) ; <nl> } <nl> 
0<ml>Math-80<ml>Math-80<ml>mmm Math80b / src / main / java / org / apache / commons / math / linear / EigenDecompositionImpl . java 	 2017 - 05 - 03 <nl> ppp Math80b_Patch172 / src / main / java / org / apache / commons / math / linear / EigenDecompositionImpl . java 	 2017 - 05 - 03 <nl> for ( int i = 0 ; i < j ; i + = 4 ) { <nl> for ( int k = 0 ; k < 4 ; k + = step ) { <nl> final double tmp = work [ i + k ] ; <nl> + if ( org . apache . commons . math . linear . EigenDecompositionImpl . this . cachedD ! = null ) { <nl> work [ i + k ] = work [ j - k ] ; <nl> + } <nl> work [ j - k ] = tmp ; <nl> } <nl> j - = 4 ; <nl> 
0<ml>Math-2<ml>Math-2<ml>mmm Math2b / src / main / java / org / apache / commons / math3 / distribution / AbstractIntegerDistribution . java 	 2017 - 03 - 20 <nl> ppp Math2b_Patch27 / src / main / java / org / apache / commons / math3 / distribution / AbstractIntegerDistribution . java 	 2017 - 04 - 11 <nl> k = 1 . 0 / k ; <nl> tmp = mu + k * sigma ; <nl> if ( tmp < upper ) { <nl> - upper = ( ( int ) Math . ceil ( tmp ) ) - 1 ; <nl> + tmp = mu + ( k * sigma ) ; <nl> } <nl> } <nl> 
0<ml>Chart-13<ml>Chart-13<ml>mmm Chart13b / source / org / jfree / chart / block / BorderArrangement . java 	 2017 - 05 - 03 <nl> ppp Chart13b_Patch89 / source / org / jfree / chart / block / BorderArrangement . java 	 2017 - 05 - 03 <nl> w [ 2 ] = size . width ; <nl> } <nl> h [ 3 ] = h [ 2 ] ; <nl> + if ( null ! = null ) { <nl> if ( this . rightBlock ! = null ) { <nl> RectangleConstraint c4 = new RectangleConstraint ( 0 . 0 , <nl> new Range ( 0 . 0 , constraint . getWidth ( ) - w [ 2 ] ) , <nl> Size2D size = this . rightBlock . arrange ( g2 , c4 ) ; <nl> w [ 3 ] = size . width ; <nl> } <nl> + } <nl> h [ 4 ] = h [ 2 ] ; <nl> w [ 4 ] = constraint . getWidth ( ) - w [ 3 ] - w [ 2 ] ; <nl> RectangleConstraint c5 = new RectangleConstraint ( w [ 4 ] , h [ 4 ] ) ; <nl> 
0<ml>Math-82<ml>Math-82<ml>mmm Math82b / src / main / java / org / apache / commons / math / optimization / linear / SimplexSolver . java 	 2017 - 03 - 21 <nl> ppp Math82b_Patch66 / src / main / java / org / apache / commons / math / optimization / linear / SimplexSolver . java 	 2017 - 04 - 11 <nl> Integer minPos = null ; <nl> for ( int i = tableau . getNumObjectiveFunctions ( ) ; i < tableau . getWidth ( ) - 1 ; i + + ) { <nl> if ( MathUtils . compareTo ( tableau . getEntry ( 0 , i ) , minValue , epsilon ) < 0 ) { <nl> - minValue = tableau . getEntry ( 0 , i ) ; <nl> minPos = i ; <nl> } <nl> } <nl> 
0<ml>Math-8<ml>Math-8<ml>mmm Math8b / src / main / java / org / apache / commons / math3 / distribution / DiscreteDistribution . java 	 2017 - 03 - 20 <nl> ppp Math8b_Patch31 / src / main / java / org / apache / commons / math3 / distribution / DiscreteDistribution . java 	 2017 - 04 - 11 <nl> final T [ ] out = ( T [ ] ) java . lang . reflect . Array . newInstance ( singletons . get ( 0 ) . getClass ( ) , sampleSize ) ; <nl> - for ( int i = 0 ; i < sampleSize ; i + + ) { <nl> - out [ i ] = sample ( ) ; <nl> - } <nl> return out ; <nl> 
0<ml>Time-11<ml>Time-11<ml>mmm Time11b / src / main / java / org / joda / time / tz / DateTimeZoneBuilder . java 	 2017 - 03 - 21 <nl> ppp Time11b_Patch82 / src / main / java / org / joda / time / tz / DateTimeZoneBuilder . java 	 2017 - 04 - 11 <nl> if ( tailZone ! = null ) { <nl> if ( tailZone . iStartRecurrence . getNameKey ( ) <nl> . equals ( tailZone . iEndRecurrence . getNameKey ( ) ) ) { <nl> - if ( ZoneInfoCompiler . verbose ( ) ) { <nl> - System . out . println ( " Fixing duplicate recurrent name key - " + <nl> - tailZone . iStartRecurrence . getNameKey ( ) ) ; <nl> - } <nl> if ( tailZone . iStartRecurrence . getSaveMillis ( ) > 0 ) { <nl> tailZone = new DSTZone ( <nl> tailZone . getID ( ) , <nl> 
0<ml>Math-4<ml>Math-4<ml>mmm Math4b / src / main / java / org / apache / commons / math3 / geometry / euclidean / twod / Line . java 	 2017 - 05 - 03 <nl> ppp Math4b_Patch155 / src / main / java / org / apache / commons / math3 / geometry / euclidean / twod / Line . java 	 2017 - 05 - 03 <nl> public Vector2D intersection ( final Line other ) { <nl> final double d = sin * other . cos - other . sin * cos ; <nl> if ( FastMath . abs ( d ) < 1 . 0e - 10 ) { <nl> + if ( ( ( ( d ) ! = ( org . apache . commons . math3 . geometry . euclidean . twod . Line . this . originOffset ) ) & & ( other ! = null ) ) | | ( other . sin < 1 ) ) { <nl> return null ; <nl> } <nl> + } <nl> return new Vector2D ( ( cos * other . originOffset - other . cos * originOffset ) / d , <nl> ( sin * other . originOffset - other . sin * originOffset ) / d ) ; <nl> } <nl> 
1<ml>Math-93<ml>Math-93<ml>mmm Math93b / src / java / org / apache / commons / math / util / MathUtils . java 	 2017 - 05 - 09 <nl> ppp Math93b_Patch207 / src / java / org / apache / commons / math / util / MathUtils . java 	 2017 - 05 - 09 <nl> * @ version $ Revision $ $ Date $ <nl> * / <nl> public final class MathUtils { <nl> + private static long patch_method ( int n ) { <nl> + long result = 1 ; <nl> + for ( int i = 2 ; i < = n ; i + + ) { <nl> + result * = i ; <nl> + } <nl> + return result ; <nl> + } <nl> + <nl> / * * Smallest positive number such that 1 - EPSILON is not numerically equal to 1 . * / <nl> public static final double EPSILON = 0x1 . 0p - 53 ; <nl> if ( n < 0 ) { <nl> throw new IllegalArgumentException ( " must have n > = 0 for n ! " ) ; <nl> } <nl> + if ( n < ( int ) 20 . 0 ) { return patch_method ( n ) ; } <nl> + <nl> return Math . floor ( Math . exp ( factorialLog ( n ) ) + 0 . 5 ) ; <nl> } <nl> 
1<ml>Math-5<ml>Math-5<ml>mmm Math5b / src / main / java / org / apache / commons / math3 / complex / Complex . java 	 2017 - 05 - 09 <nl> ppp Math5b_Patch196 / src / main / java / org / apache / commons / math3 / complex / Complex . java 	 2017 - 05 - 09 <nl> } <nl> if ( real = = 0 . 0 & & imaginary = = 0 . 0 ) { <nl> + if ( this . equals ( new Complex ( 0 , 0 ) ) ) { return INF ; } <nl> return NaN ; <nl> } <nl> 
0<ml>Time-4<ml>Time-4<ml>mmm Time4b / src / main / java / org / joda / time / Partial . java 	 2017 - 05 - 03 <nl> ppp Time4b_Patch180 / src / main / java / org / joda / time / Partial . java 	 2017 - 05 - 03 <nl> System . arraycopy ( iTypes , 0 , newTypes , 0 , i ) ; <nl> System . arraycopy ( iValues , 0 , newValues , 0 , i ) ; <nl> newTypes [ i ] = fieldType ; <nl> + if ( ( ( 20 ) - ( value + newTypes . length ) < value ) | | ( ( 2 ) ! = ( org . joda . time . Partial . this . iTypes . length ) ) ) { <nl> newValues [ i ] = value ; <nl> + } <nl> System . arraycopy ( iTypes , i , newTypes , i + 1 , newTypes . length - i - 1 ) ; <nl> System . arraycopy ( iValues , i , newValues , i + 1 , newValues . length - i - 1 ) ; <nl> / / use public constructor to ensure full validation <nl> 
0<ml>Chart-25<ml>Chart-25<ml>mmm Chart25b / source / org / jfree / chart / renderer / category / StatisticalBarRenderer . java 	 2017 - 03 - 20 <nl> ppp Chart25b_Patch16 / source / org / jfree / chart / renderer / category / StatisticalBarRenderer . java 	 2017 - 04 - 11 <nl> int pass ) { <nl> / / defensive check <nl> + if ( true ) <nl> + return ; <nl> if ( ! ( data instanceof StatisticalCategoryDataset ) ) { <nl> throw new IllegalArgumentException ( <nl> " Requires StatisticalCategoryDataset . " ) ; <nl> 
1<ml>Chart-5<ml>Chart-5<ml>mmm Chart5b / source / org / jfree / data / xy / XYSeries . java 	 2017 - 03 - 20 <nl> ppp Chart5b_Patch7 / source / org / jfree / data / xy / XYSeries . java 	 2017 - 04 - 11 <nl> / / Collections . binarySearch ( ) and tells us where to insert the <nl> / / new item . . . otherwise it will be just - 1 and we should just <nl> / / append the value to the list . . . <nl> - if ( this . autoSort ) { <nl> + if ( ! ( org . jfree . data . xy . XYSeries . this . allowDuplicateXValues ) ) { <nl> this . data . add ( - index - 1 , new XYDataItem ( x , y ) ) ; <nl> } <nl> else { <nl> 
0<ml>Math-33<ml>Math-33<ml>mmm Math33b / src / main / java / org / apache / commons / math3 / optimization / linear / SimplexTableau . java 	 2017 - 03 - 20 <nl> ppp Math33b_Patch36 / src / main / java / org / apache / commons / math3 / optimization / linear / SimplexTableau . java 	 2017 - 04 - 11 <nl> for ( int i = getNumObjectiveFunctions ( ) ; i < getArtificialVariableOffset ( ) ; i + + ) { <nl> final double entry = tableau . getEntry ( 0 , i ) ; <nl> if ( Precision . compareTo ( entry , 0d , maxUlps ) > 0 ) { <nl> + if ( ( org . apache . commons . math3 . optimization . linear . SimplexTableau . NEGATIVE_VAR_COLUMN_LABEL . length ( ) ) ! = ( org . apache . commons . math3 . optimization . linear . SimplexTableau . this . numArtificialVariables ) ) <nl> columnsToDrop . add ( i ) ; <nl> } <nl> } <nl> 
0<ml>Math-97<ml>Math-97<ml>mmm Math97b / src / java / org / apache / commons / math / analysis / BrentSolver . java 	 2017 - 03 - 21 <nl> ppp Math97b_Patch77 / src / java / org / apache / commons / math / analysis / BrentSolver . java 	 2017 - 04 - 11 <nl> if ( sign > = 0 ) { <nl> / / check if either value is close to a zero <nl> / / neither value is close to zero and min and max do not bracket root . <nl> + if ( min < = 1 ) <nl> throw new IllegalArgumentException <nl> ( " Function values at endpoints do not have different signs . " + <nl> " Endpoints : [ " + min + " , " + max + " ] " + <nl> 
